APN,SitusAddress
45-5253-24,10744 PEARMAIN ST OAKLAND 94603
45-5234-3-1,10211 PIPPIN ST OAKLAND 94603
45-5211-7-1,933 107TH AVE OAKLAND 94603
45-5209-14,10836 SAN LEANDRO ST OAKLAND 94603
45-5204-8,1077 106TH AVE OAKLAND 94603
45-5191-18,1216 104TH AVE OAKLAND 94603
45-5190-1-1,1130 104TH AVE OAKLAND 94603
45-5189-2,1131 104TH AVE OAKLAND 94603
45-5188-16,1200 103RD AVE OAKLAND 94603
45-5171-10-1,1333 102ND AVE OAKLAND 94603
45-5171-9-1,1335 102ND AVE OAKLAND 94603
452-84-54,28238 E 11TH ST HAYWARD 94544
452-68-2-1,532 JEFFERSON ST HAYWARD 94544
452-68-62,27770 E 11TH ST HAYWARD 94544
453-95-6-4,27651 LEIDIG CT HAYWARD 94544
453-95-32,27695 LEIDIG CT HAYWARD 94544
453-90-11-2,27767 MANON AVE HAYWARD 94544
453-90-7-1,418 HARRIS RD HAYWARD 94544
453-90-12-2,27839 MANON AVE HAYWARD 94544
453-90-44,27659 BRUNO ST HAYWARD 94544
453-90-7-4,404 HARRIS RD HAYWARD 94544
453-90-119,27691 MANON AVE HAYWARD 94544
453-85-3-4,27572 TYRRELL AVE HAYWARD 94544
453-80-3-4,27719 TYRRELL AVE HAYWARD 94544
453-65-3-2,300 SHEPHERD AVE HAYWARD 94544
453-65-2,320 SHEPHERD AVE HAYWARD 94544
453-60-30-2,597 HARRIS RD HAYWARD 94544
453-60-5-3,630 SHEPHERD AVE HAYWARD 94544
453-60-5-17, SHEPHERD AVE HAYWARD 94544
453-60-24-2,455 HARRIS RD HAYWARD 94544
453-60-5-12, SHEPHERD AVE HAYWARD 94544
453-55-7-2,27363 TYRRELL AVE HAYWARD 94544
453-45-25-4,27134 MANON AVE HAYWARD 94544
453-40-28-4,26814 TYRRELL AVE HAYWARD 94544
453-40-44,402 RANKER PL HAYWARD 94544
453-40-15-2,26965 MANON AVE HAYWARD 94544
453-40-18-4,27079 MANON AVE HAYWARD 94544
453-40-33-2,26732 TYRRELL AVE HAYWARD 94544
453-40-24,599 SHEPHERD AVE HAYWARD 94544
453-40-23-4,579 SHEPHERD AVE HAYWARD 94544
453-30-4-5,884 SCHAFER RD HAYWARD 94544
453-30-10,26795 CLARKFORD ST HAYWARD 94544
453-25-54,711 SCHAFER RD HAYWARD 94544
456-54-7-5,2869 BAUMBERG AVE HAYWARD 94545
456-54-4,2837 BAUMBERG AVE HAYWARD 94545
456-48-8-4,2854 BAUMBERG AVE HAYWARD 94545
456-48-6-1,2814 BAUMBERG AVE HAYWARD 94545
46-5491-4,2412 WARNER AVE OAKLAND 94603
46-5488-23,9520 HILLSIDE ST OAKLAND 94603
46-5480-18-2,9321 HILLSIDE ST OAKLAND 94603
46-5479-24,2324 94TH AVE OAKLAND 94603
46-5479-23,2316 94TH AVE OAKLAND 94603
46-5479-7-2,9501 HILLSIDE ST OAKLAND 94603
46-5475-17-3,2236 96TH AVE OAKLAND 94603
46-5472-3,2317 92ND AVE OAKLAND 94603
46-5472-2,2319 92ND AVE OAKLAND 94603
46-5469-6,9511 BANCROFT AVE OAKLAND 94603
46-5469-8,2121 96TH AVE OAKLAND 94603
46-5463-10,9833 SUNNYSIDE ST OAKLAND 94603
46-5461-19,2021 96TH AVE OAKLAND 94603
46-5461-5,2042 94TH AVE OAKLAND 94603
46-5461-4,2032 94TH AVE OAKLAND 94603
46-5460-26,9234 OLIVE ST OAKLAND 94603
46-5457-8-2,9229 OLIVE ST OAKLAND 94603
46-5457-9,9235 OLIVE ST OAKLAND 94603
46-5455-23,9640 BIRCH ST OAKLAND 94603
46-5454-21,9820 BIRCH ST OAKLAND 94603
46-5454-6,1940 98TH AVE OAKLAND 94603
46-5447-26,9514 CHERRY ST OAKLAND 94603
46-5446-22,9302 CHERRY ST OAKLAND 94603
46-5445-6-4,1801 92ND AVE OAKLAND 94603
46-5444-15,1732 90TH AVE OAKLAND 94603
46-5437-15-1,9889 PLYMOUTH ST OAKLAND 94603
46-5436-12,9703 PLYMOUTH ST OAKLAND 94603
46-5435-24,9438 WALNUT ST OAKLAND 94603
46-5435-22,9526 WALNUT ST OAKLAND 94603
46-5434-17,1627 94TH AVE OAKLAND 94603
46-5434-4,1624 92ND AVE OAKLAND 94603
46-5433-5,1611 92ND AVE OAKLAND 94603
46-5433-9-1,1618 90TH AVE OAKLAND 94603
46-5431-31,9218 HOLLY ST OAKLAND 94603
46-5431-9-1,9219 WALNUT ST OAKLAND 94603
46-5430-26,9434 HOLLY ST OAKLAND 94603
46-5429-17,1519 98TH AVE OAKLAND 94603
46-5429-1,9604 HOLLY ST OAKLAND 94603
46-5429-23,9636 HOLLY ST OAKLAND 94603
46-5429-15,1531 98TH AVE OAKLAND 94603
46-5428-6,9839 WALNUT ST OAKLAND 94603
46-5428-19,1518 98TH AVE OAKLAND 94603
46-5428-8-2,9857 WALNUT ST OAKLAND 94603
46-5424-8-1,9629 HOLLY ST OAKLAND 94603
46-5422-10,9249 HOLLY ST OAKLAND 94603
46-5422-16,1425 94TH AVE OAKLAND 94603
46-5421-15,1432 90TH AVE OAKLAND 94603
461-45-15,3454 BAUMBERG AVE HAYWARD 94545
461-20-16-1,3165 ARDEN RD HAYWARD 94545
464-95-18,29281 RUUS RD HAYWARD 94544
464-95-10-3,29315 RUUS RD HAYWARD 94544
464-95-7-2,29231 RUUS RD HAYWARD 94544
464-90-7-2,1298 FOLSOM AVE HAYWARD 94544
464-85-6-2,1108 FOLSOM AVE HAYWARD 94544
464-85-21,1386 THIEL RD HAYWARD 94544
464-85-20,1404 THIEL RD HAYWARD 94544
464-85-17,1349 THIEL RD HAYWARD 94544
464-80-7,950 FOLSOM AVE HAYWARD 94544
465-60-10-3,644 FOLSOM AVE HAYWARD 94544
465-60-5-3,29233 VAGABOND LN HAYWARD 94544
465-40-1-2,29442 TAYLOR AVE HAYWARD 94544
465-20-80,579 FOLSOM AVE HAYWARD 94544
465-15-8-2,829 FOLSOM AVE HAYWARD 94544
465-15-33,794 CINNAMON CT HAYWARD 94544
465-15-34,28846 RUUS RD HAYWARD 94544
465-10-150,28477 COLERIDGE AVE HAYWARD 94544
47-5594-8,2732 106TH AVE OAKLAND 94605
47-5572-6,2427 107TH AVE OAKLAND 94603
47-5517-26,1502 102ND AVE OAKLAND 94603
47-5512-12-1,1600 102ND AVE OAKLAND 94603
47-5512-6,1623 103RD AVE OAKLAND 94603
47-5505-22,1712 101ST AVE OAKLAND 94603
47-5502-12,1937 102ND AVE OAKLAND 94603
47-5501-24,1924 102ND AVE OAKLAND 94603
47-5501-3,2043 103RD AVE OAKLAND 94603
47-5501-25,1930 102ND AVE OAKLAND 94603
47-5500-24,1944 103RD AVE OAKLAND 94603
47-5500-10,1953 104TH AVE OAKLAND 94603
48-6268-6,11310 ELVESSA ST OAKLAND 94605
48-6265-5,4305 TURNER AVE OAKLAND 94605
48-6242-33-1,10946 CLIFFLAND AVE OAKLAND 94605
48-5666-43-1,10536 STELLA ST OAKLAND 94605
48-5619-2,9911 STANLEY AVE OAKLAND 94605
48-5605-2,2516 TAYLOR AVE OAKLAND 94605
48-5603-21,9630 THERMAL ST OAKLAND 94605
48-5602-4,9417 LAWLOR ST OAKLAND 94605
48-5600-22,9320 MACARTHUR BLVD OAKLAND 94605
48-5600-13,9311 THERMAL ST OAKLAND 94605
48-5599-54,9645 THERMAL ST OAKLAND 94605
48-5599-49,9500 MACARTHUR BLVD OAKLAND 94605
48-5599-23-4,9741 THERMAL ST OAKLAND 94605
48-5598-7,9819 THERMAL ST OAKLAND 94605
482-30-21,31190 BRIER ST UNION CITY 94587
482-30-2,4258 HORNER ST UNION CITY 94587
482-30-11,4279 MARSTEN AVE UNION CITY 94587
482-30-24-1,31185 BULMER ST UNION CITY 94587
482-30-40-1,4136 MARSTEN AVE UNION CITY 94587
482-15-11,4477 HORNER ST UNION CITY 94587
482-11-11-3,4181 MAIDEN LN UNION CITY 94587
482-11-6-1,4035 MAIDEN LN UNION CITY 94587
482-10-19,4191 HORNER ST UNION CITY 94587
483-99-5-2,31176 UNION CITY BLVD UNION CITY 94587
483-25-24,3321 SAN CARLOS WAY UNION CITY 94587
483-20-15,3660 SMITH ST UNION CITY 94587
483-20-8,31085 GRANGER AVE UNION CITY 94587
483-10-12-1, UNION CITY BLVD UNION CITY 94587
483-10-48,30811 VALLEJO ST UNION CITY 94587
483-10-1-1,30835 WATKINS ST UNION CITY 94587
483-10-37,31039 WATKINS ST UNION CITY 94587
486-9-16,510 F ST UNION CITY 94587
486-9-21,33647 5TH ST UNION CITY 94587
486-9-65,33812 6TH ST UNION CITY 94587
486-60-22,33529 UNIVERSITY DR UNION CITY 94587
486-6-9-2,33558 4TH ST UNION CITY 94587
486-42-17-2,33721 12TH ST UNION CITY 94587
486-36-18,33431 10TH ST UNION CITY 94587
486-33-23-1,33539 RAILROAD AVE UNION CITY 94587
486-33-3,33519 11TH ST UNION CITY 94587
486-33-12,33549 10TH ST UNION CITY 94587
486-33-6,33561 11TH ST UNION CITY 94587
486-33-13,33557 10TH ST UNION CITY 94587
486-3-13,33345 3RD ST UNION CITY 94587
486-3-43,33462 3RD ST UNION CITY 94587
486-27-75,33843 9TH ST UNION CITY 94587
486-27-16-2,33841 6TH ST UNION CITY 94587
486-27-91,33867 9TH ST UNION CITY 94587
486-27-73,33827 9TH ST UNION CITY 94587
486-24-38,33464 8TH ST UNION CITY 94587
486-24-7-1,33447 9TH ST UNION CITY 94587
486-15-48,33240 6TH ST UNION CITY 94587
486-15-63,33330 8TH ST UNION CITY 94587
486-12-69,33556 6TH ST UNION CITY 94587
486-12-26,33436 6TH ST UNION CITY 94587
486-12-55,33552 5TH ST UNION CITY 94587
48A-7200-32,5729 BUENA VISTA AVE OAKLAND 94618
48A-7066-20-2,6321 FLORIO ST OAKLAND 94618
48A-7064-15,5916 IVANHOE RD OAKLAND 94618
48A-7063-3,6041 HARWOOD AVE OAKLAND 94618
48A-7062-13,5862 BIRCH CT OAKLAND 94618
48A-7057-14-1,5837 CHABOT CT OAKLAND 94618
48A-7057-21,5850 CHABOT CT OAKLAND 94618
48A-7057-37,5827 PATTON ST OAKLAND 94618
48A-7051-33,5677 OCEAN VIEW DR OAKLAND 94618
48A-7051-34,5681 OCEAN VIEW DR OAKLAND 94618
48A-7050-24,5542 TAFT AVE OAKLAND 94618
48A-7044-3,5663 BROADWAY OAKLAND 94618
48A-7043-19,5464 MANILA AVE OAKLAND 94618
48A-7043-18,5468 MANILA AVE OAKLAND 94618
48A-7039-16,5429 THOMAS AVE OAKLAND 94618
48A-7039-41,5546 BROADWAY OAKLAND 94618
48B-7130-12,67 NORMAN LN OAKLAND 94618
48C-7177-18-7,906 BLAIR AVE OAKLAND 94611
48D-7303-43-1,6289 GIRVIN DR OAKLAND 94611
48D-7284-4-1,2309 THACKERAY DR OAKLAND 94611
48D-7208-4-3,5670 CASTLE DR OAKLAND 94611
48F-7390-6-8,1675 GOULDIN RD OAKLAND 94611
48F-7374-26,7118 THORNHILL DR OAKLAND 94611
48F-7361-4-1,6176 MORAGA AVE OAKLAND 94611
48G-7441-4-8,6501 PINEHAVEN RD OAKLAND 94611
48G-7436-2,13009 BROADWAY TER OAKLAND 94611
48G-7425-20,5961 SHERWOOD DR OAKLAND 94611
48G-7418-9,5663 FLORENCE TER OAKLAND 94611
48G-7418-1-1,421 CAPRICORN AVE OAKLAND 94611
48G-7401-26-1,1600 FERNWOOD DR OAKLAND 94611
48H-7701-7-12,3367 DWIGHT WAY OAKLAND 94704
48H-7612-7-1,1160 BESITO AVE OAKLAND 94705
49-481-6,3625 ADELINE ST EMERYVILLE 94608
49-1475-10-2,5921 VALLEJO ST EMERYVILLE 94608
49-1471-6,1286 63RD ST EMERYVILLE 94608
49-1470-30,1260 64TH ST EMERYVILLE 94608
49-1470-18-1,1271 OCEAN AVE EMERYVILLE 94608
49-1470-10-3,1270 64TH ST EMERYVILLE 94608
49-1470-19,1259 OCEAN AVE EMERYVILLE 94608
49-1469-11,1274 OCEAN AVE EMERYVILLE 94608
49-1469-9,1269 PEABODY LN EMERYVILLE 94608
49-1331-10,5829 VALLEJO ST EMERYVILLE 94608
49-1330-2,5899 BEAUDRY ST EMERYVILLE 94608
49-1313-10,5515 BEAUDRY ST EMERYVILLE 94608
49-1313-7,5523 BEAUDRY ST EMERYVILLE 94608
49-1312-22,5516 BEAUDRY ST EMERYVILLE 94608
49-1312-9,5553 VALLEJO ST EMERYVILLE 94608
49-1184-15-2,1285 55TH ST EMERYVILLE 94608
49-1184-1,1229 55TH ST EMERYVILLE 94608
49-1183-10,1224 53RD ST EMERYVILLE 94608
49-1175-13-1,1060 47TH ST EMERYVILLE 94608
49-1174-8,1030 45TH ST EMERYVILLE 94608
49-1174-49,1033 47TH ST  A-C EMERYVILLE 94608
49-1174-46,1043 47TH ST EMERYVILLE 94608
49-1081-17-1,4315 ADELINE ST EMERYVILLE 94608
49-1081-3,1051 45TH ST EMERYVILLE 94608
49-1081-15,4339 ADELINE ST EMERYVILLE 94608
49-1081-24,4316 ESSEX ST EMERYVILLE 94608
49-1080-19,4314 SALEM ST EMERYVILLE 94608
49-1079-3,1089 45TH ST EMERYVILLE 94608
49-1026-13,4119 ADELINE ST EMERYVILLE 94608
49-1026-12,1031 43RD ST EMERYVILLE 94608
49-1026-2,1091 43RD ST EMERYVILLE 94608
49-1023-6,4102 ADELINE ST EMERYVILLE 94608
5-478-17,3426 ADELINE ST OAKLAND 94608
5-477-11,3427 ADELINE ST OAKLAND 94608
5-473-37,3320 MAGNOLIA ST OAKLAND 94608
5-473-17,3221 ADELINE ST OAKLAND 94608
5-471-13,3223 LINDEN ST OAKLAND 94608
5-464-11,3029 CHESTNUT ST OAKLAND 94608
5-464-7,3115 CHESTNUT ST OAKLAND 94608
5-463-27,3106 MAGNOLIA ST OAKLAND 94608
5-462-2,1217 32ND ST OAKLAND 94608
5-459-6,2929 UNION ST OAKLAND 94608
5-458-31,2900 UNION ST OAKLAND 94608
5-458-14-1,2845 MAGNOLIA ST OAKLAND 94608
5-458-19,2823 MAGNOLIA ST OAKLAND 94608
5-456-22,1122 28TH ST OAKLAND 94608
5-453-18,2908 FILBERT ST OAKLAND 94608
5-453-10,2907 MYRTLE ST OAKLAND 94608
5-445-9,2734 UNION ST OAKLAND 94607
5-431-10,2321 MARKET ST OAKLAND 94607
5-413-8,2127 FILBERT ST OAKLAND 94607
5-413-19,2134 LINDEN ST OAKLAND 94607
5-412-14,2122 FILBERT ST OAKLAND 94607
5-409-2,967 21ST ST OAKLAND 94607
5-409-31,1910 FILBERT ST OAKLAND 94607
5-408-14,1921 FILBERT ST OAKLAND 94607
5-408-31,1934 LINDEN ST OAKLAND 94607
5-407-29,1838 CHESTNUT ST OAKLAND 94607
5-407-36,2012 CHESTNUT ST OAKLAND 94607
5-407-33,1942 CHESTNUT ST OAKLAND 94607
5-407-35,2008 CHESTNUT ST OAKLAND 94607
5-398-1-1,1832 PERALTA ST OAKLAND 94607
5-387-19-2,1714 CHESTNUT ST OAKLAND 94607
5-385-8,954 16TH ST OAKLAND 94607
5-380-20,1422 CHESTNUT ST OAKLAND 94607
5-380-21,1438 CHESTNUT ST OAKLAND 94607
5-378-25,1512 MAGNOLIA ST OAKLAND 94607
5-372-14,1420 CENTER ST OAKLAND 94607
50-927-1-14,15 OLIVE AVE PIEDMONT 94611
50-854-35,80 WILDWOOD AVE PIEDMONT 94610
50-4565-16,224 SAN CARLOS AVE PIEDMONT 94611
50-4548-16,945 KINGSTON AVE PIEDMONT 94611
501-930-26-4,4233 MOWRY AVE FREMONT 94538
501-749-5-3,38239 FREMONT BLVD FREMONT 94536
501-749-5-3,38239 FREMONT BLVD FREMONT 94536
501-536-53-2,37474 JOSEPH ST FREMONT 94536
501-536-33-2,4051 CENTRAL AVE FREMONT 94536
501-536-40,37582 MAPLE ST FREMONT 94536
501-510-9,4267 BAINE AVE FREMONT 94536
501-510-2,4174 HANSEN AVE FREMONT 94536
501-490-7,37107 HOLLY ST FREMONT 94536
501-456-2-2,4556 THORNTON AVE FREMONT 94536
501-42-79,4473 ALDER AVE FREMONT 94536
501-400-2,37017 DUTRA WAY FREMONT 94536
501-355-2-4,37019 BLACOW RD FREMONT 94536
501-231-5,36926 ALLEN CT FREMONT 94536
501-231-6,36929 ALLEN CT FREMONT 94536
501-231-6,36929 ALLEN CT FREMONT 94536
501-231-19-2,4153 THORNTON AVE FREMONT 94536
501-231-20-2,4167 THORNTON AVE FREMONT 94536
501-1798-169-2,35400 WOODBRIDGE PL FREMONT 94536
501-1475-10-2,37458 JASON WAY FREMONT 94536
501-1426-16-8,3850 BONDE WAY FREMONT 94536
501-1402-13,37464 SEQUOIA RD FREMONT 94536
501-1401-19,2942 GREENWOOD DR FREMONT 94536
501-1278-64,38011 TEMPLE WAY FREMONT 94536
501-112-145,36319 SAN PEDRO DR FREMONT 94536
501-112-144,36333 SAN PEDRO DR FREMONT 94536
507-85-17,37706 MISSION BLVD FREMONT 94536
507-809-36,35539 MISSION BLVD FREMONT 94536
507-796-7-5,37890 VALLEJO ST FREMONT 94536
507-786-43,38860 CHERRY LN FREMONT 94536
507-785-58,38784 CHERRY LN FREMONT 94536
507-705-6,1333 OLD CANYON RD FREMONT 94536
507-705-2,1357 OLD CANYON RD FREMONT 94536
507-700-13,891 OLD CANYON RD FREMONT 94536
507-700-15,835 OLD CANYON RD FREMONT 94536
507-700-6,1075 OLD CANYON RD FREMONT 94536
507-660-6,747 OLD CANYON RD FREMONT 94536
507-645-28-2,160 SYCAMORE ST FREMONT 94536
507-630-31,39219 MISSION BLVD FREMONT 94539
507-45-22-2,35725 LINDA DR FREMONT 94536
507-45-41-2,35640 LINDA DR FREMONT 94536
507-45-44-5,35692 LINDA DR FREMONT 94536
507-45-14,35790 NILES BLVD FREMONT 94536
507-45-15-4,35888 NILES BLVD FREMONT 94536
507-405-4,1024 MOWRY AVE FREMONT 94536
507-400-4,38550 TYSON LN FREMONT 94536
507-35-7,36012 NILES BLVD FREMONT 94536
507-324-41,399 L ST FREMONT 94536
507-324-40,398 L ST FREMONT 94536
507-324-11,302 L ST FREMONT 94536
507-324-13,38057 3RD ST FREMONT 94536
507-324-39,394 L ST FREMONT 94536
507-324-14,352 L ST FREMONT 94536
507-324-5,367 L ST FREMONT 94536
507-324-42,403 L ST FREMONT 94536
507-324-6,381 L ST FREMONT 94536
507-324-43,407 L ST FREMONT 94536
507-324-38,390 L ST FREMONT 94536
507-323-10,340 RIVERSIDE AVE FREMONT 94536
507-323-15,327 RIVERSIDE AVE FREMONT 94536
507-320-13,337 I ST FREMONT 94536
507-320-11,331 I ST FREMONT 94536
507-305-17-1,37839 2ND ST FREMONT 94536
507-305-8-2,37862 2ND ST FREMONT 94536
507-305-15,37815 2ND ST FREMONT 94536
507-305-23-3,37934 3RD ST FREMONT 94536
507-305-25,37916 3RD ST FREMONT 94536
507-305-8-1,37878 2ND ST FREMONT 94536
507-305-19,37847 2ND ST FREMONT 94536
507-305-27,37898 3RD ST FREMONT 94536
507-300-24,37751 2ND ST FREMONT 94536
507-295-20-1,37661 2ND ST FREMONT 94536
507-295-17,230 H ST FREMONT 94536
507-295-18,37613 2ND ST FREMONT 94536
507-290-7,37562 2ND ST FREMONT 94536
507-28-61-1,36232 PECAN CT FREMONT 94536
507-260-16-1,37341 2ND ST FREMONT 94536
507-260-11,37372 3RD ST FREMONT 94536
507-260-5,37510 3RD ST FREMONT 94536
507-260-16-2,37357 2ND ST FREMONT 94536
507-260-17,37375 2ND ST FREMONT 94536
507-245-16,36933 NILES BLVD FREMONT 94536
507-240-17,210 D ST FREMONT 94536
507-176-11,37351 MISSION BLVD FREMONT 94536
507-176-4-1,37503 MISSION BLVD FREMONT 94536
507-176-10,37359 MISSION BLVD FREMONT 94536
507-176-3,37531 MISSION BLVD FREMONT 94536
507-176-2,37547 MISSION BLVD FREMONT 94536
507-160-6,38010 VALLEJO ST FREMONT 94536
507-160-5,38002 VALLEJO ST FREMONT 94536
507-160-7,38016 VALLEJO ST FREMONT 94536
507-160-13,38068 VALLEJO ST FREMONT 94536
507-115-9,36134 MISSION BLVD FREMONT 94536
507-100-4,63 DUARTE AVE FREMONT 94536
51-4708-7,71 DUDLEY AVE PIEDMONT 94611
51-4692-6,330 SHERIDAN AVE PIEDMONT 94611
51-4636-18,1332 GRAND AVE PIEDMONT 94610
513-747-17,1691 OLIVE AVE FREMONT 94539
513-610-25,43552 BRYANT ST FREMONT 94539
513-610-19,43586 BRYANT ST FREMONT 94539
513-609-48-3,253 ANZA ST FREMONT 94539
519-1610-2,1290 CURTNER RD FREMONT 94539
519-1310-49,44960 WARM SPRINGS BLVD FREMONT 94538
519-1198-58,903 GABLE DR FREMONT 94539
519-1198-58,903 GABLE DR FREMONT 94539
52-1584-3,2154 ASHBY AVE BERKELEY 94705
52-1584-14,3038 FULTON ST BERKELEY 94705
52-1583-25,3045 FULTON ST BERKELEY 94705
52-1583-15,3034 DEAKIN ST BERKELEY 94705
52-1583-26,3041 FULTON ST BERKELEY 94705
52-1583-32,3021 FULTON ST BERKELEY 94705
52-1577-28,2300 ASHBY AVE BERKELEY 94705
52-1577-27,2298 ASHBY AVE BERKELEY 94705
52-1576-8,3042 HALCYON CT BERKELEY 94705
52-1574-63,2502 WEBSTER ST BERKELEY 94705
52-1573-12,2953 BENVENUE AVE BERKELEY 94705
52-1573-10,2961 BENVENUE AVE BERKELEY 94705
52-1569-8,2912 BENVENUE AVE BERKELEY 94705
52-1569-2,2608 RUSSELL ST BERKELEY 94705
52-1567-28,2716 RUSSELL ST BERKELEY 94705
52-1567-30,2722 RUSSELL ST BERKELEY 94705
52-1567-57,2721 WEBSTER ST BERKELEY 94705
52-1567-31,2726 RUSSELL ST BERKELEY 94705
52-1567-32,2730 RUSSELL ST BERKELEY 94705
52-1567-9,2739 ASHBY PL BERKELEY 94705
52-1566-23,2828 RUSSELL ST BERKELEY 94705
52-1565-79,2947 PINE AVE BERKELEY 94705
52-1564-26,2733 PRINCE ST BERKELEY 94705
52-1564-34,3011 COLLEGE AVE BERKELEY 94705
52-1563-188,3217 COLLEGE AVE BERKELEY 94705
52-1563-50,2750 PRINCE ST BERKELEY 94705
52-1563-107,3130 ETON AVE BERKELEY 94705
52-1562-29,3033 BENVENUE AVE BERKELEY 94705
52-1561-7,3014 BENVENUE AVE BERKELEY 94705
52-1561-28,3025 HILLEGASS AVE BERKELEY 94705
52-1561-30,3021 HILLEGASS AVE BERKELEY 94705
52-1560-8,3016 HILLEGASS AVE BERKELEY 94705
52-1560-2,2522 WEBSTER ST BERKELEY 94705
52-1560-12,3028 HILLEGASS AVE BERKELEY 94705
52-1560-19,3056 HILLEGASS AVE BERKELEY 94705
52-1560-10,3022 HILLEGASS AVE BERKELEY 94705
52-1555-23,2124 PRINCE ST BERKELEY 94705
52-1547-12,3139 KING ST BERKELEY 94703
52-1545-27,1618 PRINCE ST BERKELEY 94703
52-1544-22,1532 WOOLSEY ST BERKELEY 94703
52-1543-16,1603 FAIRVIEW ST BERKELEY 94703
52-1542-14,1511 WOOLSEY ST BERKELEY 94703
52-1542-18,1510 PRINCE ST BERKELEY 94703
52-1540-25-1,1412 67TH ST BERKELEY 94702
52-1540-13-1,1415 66TH ST BERKELEY 94702
52-1540-6,1453 66TH ST BERKELEY 94702
52-1539-1-1,3140 SACRAMENTO ST BERKELEY 94702
52-1539-18,1412 66TH ST BERKELEY 94702
52-1539-9,1413 FAIRVIEW ST BERKELEY 94702
52-1539-3,1445 FAIRVIEW ST BERKELEY 94702
52-1537-22-1,1440 FAIRVIEW ST BERKELEY 94702
52-1536-17,1508 FAIRVIEW ST BERKELEY 94703
52-1535-6,1641 HARMON ST BERKELEY 94703
52-1535-27,1630 FAIRVIEW ST BERKELEY 94703
52-1530-10,1825 HARMON ST BERKELEY 94703
52-1530-13,3221 ELLIS ST BERKELEY 94703
52-1527-4,1833 63RD ST BERKELEY 94703
52-1526-3,1829 62ND ST BERKELEY 94703
52-1522-24,1632 ALCATRAZ AVE BERKELEY 94703
52-1522-6,1633 63RD ST BERKELEY 94703
52-1522-4,1639 63RD ST BERKELEY 94703
52-1522-3,1641 63RD ST BERKELEY 94703
52-1521-20,3237 CALIFORNIA ST BERKELEY 94703
52-1520-14,1510 HARMON ST BERKELEY 94703
52-1519-16,3239 BAKER ST BERKELEY 94702
52-1519-10,1415 ALCATRAZ AVE BERKELEY 94702
52-1519-2-3,1417 ALCATRAZ AVE BERKELEY 94702
52-1519-17,3235 BAKER ST BERKELEY 94702
52-1518-25,1316 HARMON ST BERKELEY 94702
52-1517-17,3135 MABEL ST BERKELEY 94702
52-1517-13,1309 66TH ST BERKELEY 94702
52-1516-23,1306 HASKELL ST BERKELEY 94702
52-1516-25-1,1312 HASKELL ST BERKELEY 94702
52-1452-17-1,1216 66TH ST BERKELEY 94702
52-1448-13,1273 ALCATRAZ AVE BERKELEY 94702
52-1435-4,1634 62ND ST BERKELEY 94703
52-1433-7,1818 62ND ST BERKELEY 94703
52-1425-32,2122 WOOLSEY ST BERKELEY 94705
52-1425-33,2122 WOOLSEY ST OAKLAND 94705
525-802-34-2,40398 FREMONT BLVD FREMONT 94538
525-716-7,3573 EUGENE ST FREMONT 94538
525-661-16-2,40892 LINCOLN ST FREMONT 94538
525-641-24,3737 MAIN ST FREMONT 94538
525-342-3-2,41753 OSGOOD RD FREMONT 94539
53-1703-3,1910 ESSEX ST BERKELEY 94703
53-1701-26-1,2919 AVALON AVE BERKELEY 94705
53-1701-1,2800 GARBER ST BERKELEY 94705
53-1701-67,2753 PIEDMONT AVE BERKELEY 94705
53-1698-14,2811 RUSSELL ST BERKELEY 94705
53-1697-14,2823 CHERRY ST BERKELEY 94705
53-1695-19,2829 BENVENUE AVE BERKELEY 94705
53-1695-9-2,2824 COLLEGE AVE BERKELEY 94705
53-1694-11,2828 BENVENUE AVE BERKELEY 94705
53-1694-12,2830 BENVENUE AVE BERKELEY 94705
53-1691-2,2830 REGENT ST BERKELEY 94705
53-1690-8,2331 RUSSELL ST BERKELEY 94705
53-1689-26,2314 STUART ST BERKELEY 94705
53-1688-25,2214 STUART ST BERKELEY 94705
53-1688-21,2805 FULTON ST BERKELEY 94705
53-1685-37,2148 STUART ST BERKELEY 94705
53-1685-35,2140 STUART ST BERKELEY 94705
53-1685-36,2146 STUART ST BERKELEY 94705
53-1679-26,1926 OREGON ST BERKELEY 94703
53-1677-4,1810 STUART ST BERKELEY 94703
53-1677-22,2811 GRANT ST BERKELEY 94703
53-1676-8,1737 RUSSELL ST BERKELEY 94703
53-1675-32-2,1726 STUART ST BERKELEY 94703
53-1675-16,1717 OREGON ST BERKELEY 94703
53-1674-29-1,1632 STUART ST BERKELEY 94703
53-1673-29,1624 OREGON ST BERKELEY 94703
53-1673-28,1622 OREGON ST BERKELEY 94703
53-1671-10,1549 OREGON ST BERKELEY 94703
53-1671-16,1513 OREGON ST BERKELEY 94703
53-1671-17,1511 OREGON ST BERKELEY 94703
53-1671-22,1508 STUART ST BERKELEY 94703
53-1669-22,2809 STANTON ST BERKELEY 94702
53-1663-3,1206 OREGON ST BERKELEY 94702
53-1662-7,2820 WALLACE ST BERKELEY 94702
53-1628-28,1212 BURNETT ST BERKELEY 94702
53-1628-12,1239 ASHBY AVE BERKELEY 94702
53-1627-12,1237 CARRISON ST BERKELEY 94702
53-1626-20-1,1207 HASKELL ST BERKELEY 94702
53-1625-31,1336 CARRISON ST BERKELEY 94702
53-1625-12,1327 HASKELL ST BERKELEY 94702
53-1625-11,1331 HASKELL ST BERKELEY 94702
53-1624-14,1317 CARRISON ST BERKELEY 94702
