APN,SitusAddress
13-1149-22,4820 CLARKE ST OAKLAND 94609
13-1149-15,4803 WEBSTER ST OAKLAND 94609
13-1147-5,437 51ST ST OAKLAND 94609
13-1146-32,408 49TH ST OAKLAND 94609
13-1146-13-1,414 49TH ST OAKLAND 94609
13-1146-24,5022 WEBSTER ST OAKLAND 94609
13-1146-19,4930 WEBSTER ST OAKLAND 94609
13-1146-10,400 49TH ST OAKLAND 94609
13-1145-10,408 48TH ST OAKLAND 94609
13-1145-17,4824 WEBSTER ST OAKLAND 94609
13-1144-13-2,416 45TH ST OAKLAND 94609
13-1144-13-3,418 45TH ST OAKLAND 94609
13-1144-17,420 45TH ST OAKLAND 94609
13-1141-7,388 49TH ST OAKLAND 94609
13-1141-38,5018 SHAFTER AVE OAKLAND 94609
13-1141-37,5006 SHAFTER AVE OAKLAND 94609
13-1140-20,368 49TH ST OAKLAND 94609
13-1139-23,372 45TH ST OAKLAND 94609
13-1139-1,4820 LAWTON AVE OAKLAND 94609
13-1138-7,336 45TH ST OAKLAND 94609
13-1137-12,328 49TH ST OAKLAND 94609
13-1134-31,4410 VIEW ST OAKLAND 94611
13-1134-32,220 MATHER ST OAKLAND 94611
13-1134-30,4414 VIEW ST OAKLAND 94611
13-1127-5,47 RONADA AVE OAKLAND 94611
13-1118-2-4,17 GLENEDEN AVE OAKLAND 94611
13-1117-8,4279 PIEDMONT AVE OAKLAND 94611
13-1117-1,4288 HOWE ST OAKLAND 94611
13-1116-28,4360 HOWE ST OAKLAND 94611
13-1116-19,170 JOHN ST OAKLAND 94611
13-1116-22,4330 HOWE ST OAKLAND 94611
13-1114-17,4209 HOWE ST OAKLAND 94611
13-1114-19,190 RIDGEWAY AVE OAKLAND 94611
13-1114-30,4238 MONTGOMERY ST OAKLAND 94611
13-1114-29,4236 MONTGOMERY ST OAKLAND 94611
13-1114-10,4239 HOWE ST OAKLAND 94611
13-1113-17,212 JOHN ST OAKLAND 94611
13-1112-8,4317 VIEW ST OAKLAND 94611
13-1112-10,242 JOHN ST OAKLAND 94611
13-1111-24,248 RIDGEWAY AVE OAKLAND 94611
13-1110-39,4252 TERRACE ST OAKLAND 94611
13-1110-32,4224 TERRACE ST OAKLAND 94611
13-1110-25,266 RIDGEWAY AVE OAKLAND 94611
13-1110-47,281 MATHER ST OAKLAND 94611
13-1110-27,4208 TERRACE ST OAKLAND 94611
13-1110-7,4309 GILBERT ST OAKLAND 94611
13-1110-18,4265 GILBERT ST OAKLAND 94611
13-1110-29,4216 TERRACE ST OAKLAND 94611
13-1110-9,4303 GILBERT ST OAKLAND 94611
13-1110-36,4232 TERRACE ST OAKLAND 94611
13-1110-17,4267 GILBERT ST OAKLAND 94611
13-1109-3,4255 TERRACE ST OAKLAND 94611
13-1109-15,4213 TERRACE ST OAKLAND 94611
13-1109-33,293 MATHER ST OAKLAND 94611
13-1108-8,264 MATHER ST OAKLAND 94611
13-1103-17,4314 SHAFTER AVE OAKLAND 94609
13-1103-16,4310 SHAFTER AVE OAKLAND 94609
13-1103-5,376 42ND ST OAKLAND 94609
13-1100-15,4406 WEBSTER ST OAKLAND 94609
13-1099-23,490 44TH ST OAKLAND 94609
13-1099-17,470 44TH ST OAKLAND 94609
13-1099-21,482 44TH ST OAKLAND 94609
13-1098-25,482 43RD ST OAKLAND 94609
13-1098-24,480 43RD ST OAKLAND 94609
13-1098-45,447 44TH ST OAKLAND 94609
13-1098-17,458 43RD ST OAKLAND 94609
13-1098-5,4305 WEBSTER ST OAKLAND 94609
13-1097-14-1,456 42ND ST OAKLAND 94609
13-1096-13,544 42ND ST OAKLAND 94609
13-1096-12,538 42ND ST OAKLAND 94609
13-1096-14,548 42ND ST OAKLAND 94609
13-1096-58,525 43RD ST OAKLAND 94609
13-1096-9,526 42ND ST OAKLAND 94609
13-1096-15-2,552 42ND ST OAKLAND 94609
13-1096-52-5,557 43RD ST OAKLAND 94609
13-1095-7,514 43RD ST OAKLAND 94609
13-1095-55,533 44TH ST OAKLAND 94609
13-1095-11,544 43RD ST OAKLAND 94609
13-1094-13-2,564 44TH ST OAKLAND 94609
13-1094-6,522 44TH ST OAKLAND 94609
13-1094-7,526 44TH ST OAKLAND 94609
13-1094-8,530 44TH ST OAKLAND 94609
13-1094-53,529 45TH ST OAKLAND 94609
13-1094-10,546 44TH ST OAKLAND 94609
13-1093-20,4418 WEST ST OAKLAND 94608
13-1093-9,694 44TH ST OAKLAND 94609
13-1093-11,716 44TH ST OAKLAND 94609
13-1093-4,4411 M L KING JR WAY OAKLAND 94609
13-1092-9,688 43RD ST OAKLAND 94609
13-1092-28-1,729 44TH ST OAKLAND 94609
13-1092-28-2,725 44TH ST OAKLAND 94609
13-1091-10,676 42ND ST OAKLAND 94609
13-1091-31,687 43RD ST OAKLAND 94609
13-1090-32,859 43RD ST OAKLAND 94608
13-1089-2,4321 WEST ST OAKLAND 94608
13-1089-39,813 44TH ST OAKLAND 94608
13-1089-3-2,4301 WEST ST OAKLAND 94608
13-1088-41,819 45TH ST OAKLAND 94608
13-1088-38,835 45TH ST OAKLAND 94608
13-1087-21,971 45TH ST OAKLAND 94608
13-1087-29,927 45TH ST OAKLAND 94608
13-1086-23,961 44TH ST OAKLAND 94608
13-1082-4,4411 LINDEN ST OAKLAND 94608
14-1276-7-3,5755 VICENTE ST OAKLAND 94609
14-1276-6-1,5761 VICENTE ST OAKLAND 94609
14-1274-35,440 57TH ST OAKLAND 94609
14-1274-2-2,5798 VICENTE ST OAKLAND 94609
14-1274-17,5719 AYALA AVE OAKLAND 94609
14-1273-17-2,5565 VICENTE WAY OAKLAND 94609
14-1273-9-2,5431 CLAREMONT AVE OAKLAND 94618
14-1272-3,563 MARTIN ST OAKLAND 94609
14-1272-31,5766 AYALA AVE OAKLAND 94609
14-1271-7,5761 AYALA AVE OAKLAND 94609
14-1271-1,5756 HERMANN ST OAKLAND 94609
14-1271-8,5747 AYALA AVE OAKLAND 94609
14-1269-52,5848 CHABOT RD OAKLAND 94618
14-1269-55,5874 CHABOT RD OAKLAND 94618
14-1269-6,5725 OAK GROVE AVE OAKLAND 94618
14-1269-56,5880 CHABOT RD OAKLAND 94618
14-1269-39,5742 CLAREMONT AVE OAKLAND 94618
14-1269-49,5826 CHABOT RD OAKLAND 94618
14-1269-29,5621 OAK GROVE AVE OAKLAND 94618
14-1269-40,5748 CLAREMONT AVE OAKLAND 94618
14-1268-19,5879 CHABOT RD OAKLAND 94618
14-1268-20,5869 CHABOT RD OAKLAND 94618
14-1268-17,5909 CHABOT RD OAKLAND 94618
14-1268-28,5968 CLAREMONT AVE OAKLAND 94618
14-1268-26,5954 CLAREMONT AVE OAKLAND 94618
14-1268-24,5940 CLAREMONT AVE OAKLAND 94618
14-1267-2,46 ARMANINO CT OAKLAND 94618
14-1267-6-6,25 ARMANINO CT OAKLAND 94618
14-1263-14,314 HUDSON ST OAKLAND 94618
14-1263-15,320 HUDSON ST OAKLAND 94618
14-1262-38,5533 LAWTON AVE OAKLAND 94618
14-1262-41,5492 TAFT AVE OAKLAND 94618
14-1262-22,5426 BOYD AVE OAKLAND 94618
14-1262-1,5478 BOYD AVE OAKLAND 94618
14-1262-20,5414 BOYD AVE OAKLAND 94618
14-1261-4,5469 BOYD AVE OAKLAND 94618
14-1260-5,5455 SHAFTER AVE OAKLAND 94618
14-1258-1,525 FOREST ST OAKLAND 94618
14-1258-52-3,5532 CLAREMONT AVE OAKLAND 94618
14-1256-15-2,485 HARDY ST OAKLAND 94618
14-1256-41,5325 MILES AVE OAKLAND 94618
14-1255-44,5378 MILES AVE OAKLAND 94618
14-1254-32,5332 LOCKSLEY AVE OAKLAND 94618
14-1254-5,451 HUDSON ST OAKLAND 94618
14-1254-26,458 CLIFTON ST OAKLAND 94618
14-1253-13,5343 BOYD AVE OAKLAND 94618
14-1253-35,5350 SHAFTER AVE OAKLAND 94618
14-1253-9,5359 BOYD AVE OAKLAND 94618
14-1253-34,5346 SHAFTER AVE OAKLAND 94618
14-1252-23,5301 LAWTON AVE OAKLAND 94618
14-1252-15,5331 LAWTON AVE OAKLAND 94618
14-1252-18,5321 LAWTON AVE OAKLAND 94618
14-1252-17,5325 LAWTON AVE OAKLAND 94618
14-1251-10,5363 MANILA AVE OAKLAND 94618
14-1251-25,362 CLIFTON ST OAKLAND 94618
14-1250-9,5359 JAMES AVE OAKLAND 94618
14-1250-35,5344 LAWTON AVE OAKLAND 94618
14-1250-8,5363 JAMES AVE OAKLAND 94618
14-1250-16,5329 JAMES AVE OAKLAND 94618
14-1250-38,5354 LAWTON AVE OAKLAND 94618
14-1249-45,5393 BRYANT AVE OAKLAND 94618
14-1249-48,5379 BRYANT AVE OAKLAND 94618
14-1249-22,336 CLIFTON ST OAKLAND 94618
14-1249-44,5397 BRYANT AVE OAKLAND 94618
14-1248-9,5317 BROADWAY OAKLAND 94618
14-1241-2,5222 CORONADO AVE OAKLAND 94618
14-1241-15,5122 DESMOND ST OAKLAND 94618
14-1240-26,5248 DESMOND ST OAKLAND 94618
14-1239-16,5266 MANILA AVE OAKLAND 94618
14-1238-38,5145 CORONADO AVE OAKLAND 94618
14-1238-57,5128 MANILA AVE OAKLAND 94618
14-1238-36,5161 CORONADO AVE OAKLAND 94618
14-1238-24,328 51ST ST OAKLAND 94609
14-1238-42,5121 CORONADO AVE OAKLAND 94618
14-1238-15,5203 DESMOND ST OAKLAND 94618
14-1237-19,379 CAVOUR ST OAKLAND 94618
14-1236-18,5206 LAWTON AVE OAKLAND 94618
14-1236-1,5274 LAWTON AVE OAKLAND 94618
14-1235-27,5252 SHAFTER AVE OAKLAND 94618
14-1235-36,5269 LAWTON AVE OAKLAND 94618
14-1235-24,5240 SHAFTER AVE OAKLAND 94618
14-1235-25,5244 SHAFTER AVE OAKLAND 94618
14-1235-13,5233 BOYD AVE OAKLAND 94618
14-1235-57,5230 BOYD AVE OAKLAND 94618
14-1235-54,5218 BOYD AVE OAKLAND 94618
14-1235-43,5243 LAWTON AVE OAKLAND 94618
14-1235-58,5236 BOYD AVE OAKLAND 94618
14-1235-62,5250 BOYD AVE OAKLAND 94618
14-1235-26,5248 SHAFTER AVE OAKLAND 94618
14-1235-63,5254 BOYD AVE OAKLAND 94618
14-1233-17,431 AVON ST OAKLAND 94618
14-1232-9-1,5152 MILES AVE OAKLAND 94618
14-1231-23,5230 LOCKSLEY AVE OAKLAND 94618
14-1230-3,5271 LOCKSLEY AVE OAKLAND 94618
14-1230-19,5216 MILES AVE OAKLAND 94618
14-1230-1,5276 MILES AVE OAKLAND 94618
14-1230-6,5255 LOCKSLEY AVE OAKLAND 94618
14-1230-5,5263 LOCKSLEY AVE OAKLAND 94618
14-1229-22,485 CLIFTON ST OAKLAND 94618
14-1227-23-1,5142 CLARKE ST OAKLAND 94609
14-1227-26-2,5234 REDONDO AVE OAKLAND 94618
14-1227-34-1,489 CAVOUR ST OAKLAND 94618
14-1227-29,5264 REDONDO AVE OAKLAND 94618
14-1227-8-1,5147 MILES AVE OAKLAND 94618
14-1227-7-1,5157 MILES AVE OAKLAND 94618
14-1227-1,485 CAVOUR ST OAKLAND 94618
14-1227-12-2,5125 MILES AVE OAKLAND 94618
14-1222-28,581 56TH ST OAKLAND 94609
14-1222-22,5512 SHATTUCK AVE OAKLAND 94609
14-1222-17,584 55TH ST OAKLAND 94609
14-1220-10,5312 SHATTUCK AVE OAKLAND 94609
14-1220-9,5308 SHATTUCK AVE OAKLAND 94609
14-1219-17,551 53RD ST OAKLAND 94609
14-1215-25,679 53RD ST OAKLAND 94609
14-1214-27,5326 DOVER ST OAKLAND 94609
14-1214-24,5314 DOVER ST OAKLAND 94609
14-1213-37,623 55TH ST OAKLAND 94609
14-1213-21,5410 DOVER ST OAKLAND 94609
14-1213-17,656 54TH ST OAKLAND 94609
14-1213-38,617 55TH ST OAKLAND 94609
14-1213-8,618 54TH ST OAKLAND 94609
14-1213-35,633 55TH ST OAKLAND 94609
14-1212-12,640 55TH ST OAKLAND 94609
14-1212-14,648 55TH ST OAKLAND 94609
14-1212-15,652 55TH ST OAKLAND 94609
14-1211-25,681 AILEEN ST OAKLAND 94609
14-1211-30,649 AILEEN ST OAKLAND 94609
14-1211-38,605 AILEEN ST OAKLAND 94609
14-1211-21,698 56TH ST OAKLAND 94609
14-1210-13,760 56TH ST OAKLAND 94609
14-1210-4,5611 DOVER ST OAKLAND 94609
14-1210-11,744 56TH ST OAKLAND 94609
14-1209-30,709 56TH ST OAKLAND 94609
14-1209-4,5511 DOVER ST OAKLAND 94609
14-1209-10,736 55TH ST OAKLAND 94609
14-1209-8,726 55TH ST OAKLAND 94609
14-1209-16,770 55TH ST OAKLAND 94609
14-1208-8,722 54TH ST OAKLAND 94609
14-1208-4,5415 DOVER ST OAKLAND 94609
14-1207-7,5303 DOVER ST OAKLAND 94609
14-1200-9,820 53RD ST OAKLAND 94608
14-1200-27,817 54TH ST OAKLAND 94608
14-1200-11,828 53RD ST OAKLAND 94608
14-1200-5-2,5307 M L KING JR WAY OAKLAND 94609
14-1200-13,836 53RD ST OAKLAND 94608
14-1199-15,836 54TH ST OAKLAND 94608
14-1199-17,844 54TH ST OAKLAND 94608
14-1199-22,845 55TH ST OAKLAND 94608
14-1199-10,816 54TH ST OAKLAND 94608
14-1199-28,819 55TH ST OAKLAND 94608
14-1198-13,848 55TH ST OAKLAND 94608
14-1198-22,829 56TH ST OAKLAND 94608
14-1197-6,860 55TH ST OAKLAND 94608
14-1197-12,878 55TH ST OAKLAND 94608
14-1197-2,5595 GENOA ST OAKLAND 94608
14-1197-1,851 56TH ST OAKLAND 94608
14-1196-26,891 55TH ST OAKLAND 94608
14-1196-19,5416 MARKET ST OAKLAND 94608
14-1196-4-1,5401 GENOA ST OAKLAND 94608
14-1195-3,850 53RD ST OAKLAND 94608
14-1195-17,5300 MARKET ST OAKLAND 94608
14-1195-28,883 54TH ST OAKLAND 94608
14-1195-8,870 53RD ST OAKLAND 94608
14-1195-25,891 54TH ST OAKLAND 94608
14-1194-27,877 53RD ST OAKLAND 94608
14-1193-14,928 52ND ST OAKLAND 94608
14-1193-22,923 53RD ST OAKLAND 94608
14-1193-3,5223 MARKET ST OAKLAND 94608
14-1191-23,5415 MARKET ST OAKLAND 94608
14-1191-9,5501 MARKET ST OAKLAND 94608
14-1191-24,5403 MARKET ST OAKLAND 94608
15-1383-17,5931 TELEGRAPH AVE OAKLAND 94609
15-1383-16,5942 RACINE ST OAKLAND 94609
15-1383-8,5905 TELEGRAPH AVE OAKLAND 94609
15-1382-10-2,546 60TH ST OAKLAND 94609
15-1381-14,524 61ST ST OAKLAND 94609
15-1380-5,514 62ND ST OAKLAND 94609
15-1380-14,539 63RD ST OAKLAND 94609
15-1380-6,516 62ND ST OAKLAND 94609
15-1379-23,535 ALCATRAZ AVE OAKLAND 94609
15-1379-30,6301 TELEGRAPH AVE OAKLAND 94609
15-1378-22-2,6324 SHATTUCK AVE OAKLAND 94609
15-1378-22-1,6320 SHATTUCK AVE OAKLAND 94609
15-1378-32,647 ALCATRAZ AVE OAKLAND 94609
15-1378-18,588 63RD ST OAKLAND 94609
15-1378-1,601 ALCATRAZ AVE OAKLAND 94609
15-1377-12,572 62ND ST OAKLAND 94609
15-1377-8,556 62ND ST OAKLAND 94609
15-1377-23,6214 SHATTUCK AVE OAKLAND 94609
15-1376-43-1,549 62ND ST OAKLAND 94609
15-1376-30,589 62ND ST  1 OAKLAND 94609
15-1376-37,571 62ND ST OAKLAND 94609
15-1376-28,593 62ND ST OAKLAND 94609
15-1376-42,555 62ND ST OAKLAND 94609
15-1373-15,554 58TH ST OAKLAND 94609
15-1373-17,560 58TH ST OAKLAND 94609
15-1373-46,551 59TH ST OAKLAND 94609
15-1372-11,5941 SHATTUCK AVE OAKLAND 94609
15-1372-12,5921 SHATTUCK AVE OAKLAND 94609
15-1372-10,5947 SHATTUCK AVE OAKLAND 94609
15-1372-3,623 60TH ST OAKLAND 94609
15-1371-9,5925 WHITNEY ST OAKLAND 94609
15-1371-3,649 60TH ST OAKLAND 94609
15-1370-19,626 58TH ST OAKLAND 94609
15-1369-12,5804 DOVER ST OAKLAND 94609
15-1369-5,5819 MACCALL ST OAKLAND 94609
15-1368-12,652 59TH ST OAKLAND 94609
15-1364-42,717 ALCATRAZ AVE OAKLAND 94609
15-1364-10,638 63RD ST OAKLAND 94609
15-1364-41,721 ALCATRAZ AVE OAKLAND 94609
15-1364-24,6288 DOVER ST OAKLAND 94609
15-1364-25,795 ALCATRAZ AVE OAKLAND 94609
15-1364-6,618 63RD ST OAKLAND 94609
15-1364-18,676 63RD ST OAKLAND 94609
15-1364-3,6301 SHATTUCK AVE OAKLAND 94609
15-1363-15,650 62ND ST OAKLAND 94609
15-1363-16,652 62ND ST OAKLAND 94609
15-1363-26,696 62ND ST OAKLAND 94609
15-1363-22,678 62ND ST OAKLAND 94609
15-1363-37,659 63RD ST OAKLAND 94609
15-1363-25,692 62ND ST OAKLAND 94609
15-1363-33,677 63RD ST OAKLAND 94609
15-1362-30,685 62ND ST OAKLAND 94609
15-1362-32,675 62ND ST OAKLAND 94609
15-1362-33,671 62ND ST OAKLAND 94609
15-1361-45,665 POIRIER ST OAKLAND 94609
15-1361-23,675 POIRIER ST OAKLAND 94609
15-1361-7,644 61ST ST OAKLAND 94609
15-1361-13,678 61ST ST OAKLAND 94609
15-1361-35,619 POIRIER ST OAKLAND 94609
15-1361-34,623 POIRIER ST OAKLAND 94609
15-1361-20,689 POIRIER ST OAKLAND 94609
15-1361-2-2,614 61ST ST OAKLAND 94609
15-1361-2-3,620 61ST ST OAKLAND 94609
15-1361-19,6124 DOVER ST OAKLAND 94609
15-1361-28,647 POIRIER ST OAKLAND 94609
15-1360-14,652 60TH ST OAKLAND 94609
15-1360-40,623 61ST ST OAKLAND 94609
15-1360-26,695 61ST ST OAKLAND 94609
15-1360-7,624 60TH ST OAKLAND 94609
15-1359-6-2,700 58TH ST OAKLAND 94609
15-1359-28,759 59TH ST OAKLAND 94609
15-1359-23,5820 M L KING JR WAY OAKLAND 94609
15-1359-17,776 58TH ST OAKLAND 94609
15-1359-33,739 59TH ST OAKLAND 94609
15-1359-25,5828 M L KING JR WAY OAKLAND 94609
15-1359-34,733 59TH ST OAKLAND 94609
15-1358-7,730 59TH ST OAKLAND 94609
15-1358-4-7,716 59TH ST OAKLAND 94609
15-1358-23,763 60TH ST OAKLAND 94609
15-1357-15,754 60TH ST OAKLAND 94609
15-1357-21,6012 M L KING JR WAY OAKLAND 94609
15-1357-23,6028 M L KING JR WAY OAKLAND 94609
15-1357-19,792 60TH ST OAKLAND 94609
15-1357-2,6023 DOVER ST OAKLAND 94609
15-1357-27,757 61ST ST OAKLAND 94609
15-1356-19,848 58TH ST OAKLAND 94608
15-1355-5,852 58TH ST OAKLAND 94608
15-1355-12,5816 ADELINE ST OAKLAND 94608
15-1355-9,872 58TH ST OAKLAND 94608
15-1353-25,835 60TH ST OAKLAND 94608
15-1353-27,823 60TH ST OAKLAND 94608
15-1353-22-3,5938 GENOA ST OAKLAND 94608
15-1352-23,833 61ST ST OAKLAND 94608
15-1352-10,822 60TH ST OAKLAND 94608
15-1352-11,826 60TH ST OAKLAND 94608
15-1349-38,5848 OCCIDENTAL ST OAKLAND 94608
15-1349-18-2,922 58TH ST OAKLAND 94608
15-1349-37,5842 OCCIDENTAL ST OAKLAND 94608
15-1347-35,867 61ST ST OAKLAND 94608
15-1347-31,872 STANFORD AVE OAKLAND 94608
15-1347-30,880 STANFORD AVE OAKLAND 94608
15-1347-27,6016 OCCIDENTAL ST OAKLAND 94608
15-1347-33,856 STANFORD AVE OAKLAND 94608
15-1347-28,6000 MARKET ST OAKLAND 94608
15-1347-29,888 STANFORD AVE OAKLAND 94608
15-1347-32,864 STANFORD AVE OAKLAND 94608
15-1347-34,855 61ST ST OAKLAND 94608
15-1347-26,6020 OCCIDENTAL ST OAKLAND 94608
15-1346-7-3,905 61ST ST OAKLAND 94608
15-1346-16,928 60TH ST OAKLAND 94608
15-1346-15,922 60TH ST OAKLAND 94608
15-1345-12,6118 BAKER ST OAKLAND 94608
15-1345-9,966 61ST PL OAKLAND 94608
15-1343-7-1,931 60TH ST OAKLAND 94608
15-1343-8,936 60TH ST OAKLAND 94608
15-1341-23-2,991 61ST ST OAKLAND 94608
15-1340-3,970 STANFORD AVE OAKLAND 94608
15-1340-24,1013 60TH ST OAKLAND 94608
15-1340-17,1020 59TH ST OAKLAND 94608
15-1340-34,973 60TH ST OAKLAND 94608
15-1340-2,966 STANFORD AVE OAKLAND 94608
15-1340-8,990 59TH ST OAKLAND 94608
15-1339-9-1,1039 60TH ST OAKLAND 94608
15-1339-2,1069 60TH ST OAKLAND 94608
15-1339-17,1040 59TH ST OAKLAND 94608
15-1339-11,5919 IDAHO ST OAKLAND 94608
15-1336-4-2,5929 HERZOG ST OAKLAND 94608
15-1335-6-1,1046 STANFORD AVE OAKLAND 94608
15-1335-34,1027 59TH ST OAKLAND 94608
15-1335-27-2,1049 59TH ST OAKLAND 94608
15-1335-5,1040 STANFORD AVE OAKLAND 94608
15-1335-19,1081 59TH ST OAKLAND 94608
15-1333-14,1148 STANFORD AVE OAKLAND 94608
15-1333-13,5801 MARSHALL ST OAKLAND 94608
15-1332-20,5854 VALLEJO ST OAKLAND 94608
15-1332-1-1,5898 VALLEJO ST OAKLAND 94608
15-1311-2-2,1221 STANFORD AVE OAKLAND 94608
15-1311-7,5565 FREMONT ST OAKLAND 94608
15-1311-14,5531 FREMONT ST OAKLAND 94608
15-1311-12,5543 FREMONT ST OAKLAND 94608
15-1311-11,5547 FREMONT ST OAKLAND 94608
15-1310-27,5560 FREMONT ST OAKLAND 94608
15-1310-1-5,5584 FREMONT ST OAKLAND 94608
15-1310-4,5557 MARSHALL ST OAKLAND 94608
15-1310-30,5580 FREMONT ST OAKLAND 94608
15-1310-7,5547 MARSHALL ST OAKLAND 94608
15-1310-8,5537 MARSHALL ST OAKLAND 94608
15-1310-2,5571 MARSHALL ST OAKLAND 94608
15-1309-22,5516 MARSHALL ST OAKLAND 94608
15-1309-29-1,5564 MARSHALL ST OAKLAND 94608
15-1309-23,5520 MARSHALL ST OAKLAND 94608
15-1309-24,5524 MARSHALL ST OAKLAND 94608
15-1308-7,1064 55TH ST OAKLAND 94608
15-1308-19,1089 56TH ST OAKLAND 94608
15-1308-5,1058 55TH ST OAKLAND 94608
15-1308-13,1086 55TH ST OAKLAND 94608
15-1308-8,1070 55TH ST OAKLAND 94608
15-1308-10,1076 55TH ST OAKLAND 94608
15-1308-6,1062 55TH ST OAKLAND 94608
15-1307-6-4,1058 56TH ST OAKLAND 94608
15-1307-3,5611 GASKILL ST OAKLAND 94608
15-1307-9,1074 56TH ST OAKLAND 94608
15-1306-20,1081 57TH ST OAKLAND 94608
15-1306-8,1060 AILEEN ST OAKLAND 94608
15-1306-23,1073 57TH ST OAKLAND 94608
15-1306-11,1070 AILEEN ST OAKLAND 94608
15-1306-10,1068 AILEEN ST OAKLAND 94608
15-1305-6,5711 GASKILL ST OAKLAND 94608
15-1305-1,5743 GASKILL ST OAKLAND 94608
15-1305-4,5727 GASKILL ST OAKLAND 94608
15-1305-27,1059 STANFORD AVE OAKLAND 94608
15-1305-5,5719 GASKILL ST OAKLAND 94608
15-1304-1,1001 STANFORD AVE OAKLAND 94608
15-1303-11,1032 57TH ST OAKLAND 94608
15-1303-2,1002 57TH ST OAKLAND 94608
15-1303-24,1031 ARLINGTON AVE OAKLAND 94608
15-1302-27,1015 57TH ST OAKLAND 94608
15-1302-9,1030 AILEEN ST OAKLAND 94608
15-1301-46,1024 56TH ST OAKLAND 94608
15-1301-48,1036 56TH ST OAKLAND 94608
15-1301-11,1017 AILEEN ST OAKLAND 94608
15-1301-4,1039 AILEEN ST OAKLAND 94608
15-1300-20,1020 55TH ST OAKLAND 94608
15-1300-3-1,950 55TH ST OAKLAND 94608
15-1300-39,995 56TH ST OAKLAND 94608
15-1300-19,1016 55TH ST OAKLAND 94608
15-1300-10,980 55TH ST OAKLAND 94608
15-1300-3-2,956 55TH ST OAKLAND 94608
15-1298-8,965 57TH ST OAKLAND 94608
15-1298-6,977 57TH ST OAKLAND 94608
15-1298-10,964 AILEEN ST OAKLAND 94608
15-1298-7,969 57TH ST OAKLAND 94608
15-1298-11,968 AILEEN ST OAKLAND 94608
15-1297-12,994 57TH ST OAKLAND 94608
15-1297-5,964 57TH ST OAKLAND 94608
15-1297-9,982 57TH ST OAKLAND 94608
15-1297-18,983 ARLINGTON AVE OAKLAND 94608
15-1296-8,5750 LOS ANGELES ST OAKLAND 94608
15-1294-5,5847 OCCIDENTAL ST OAKLAND 94608
15-1293-13,928 ARLINGTON AVE OAKLAND 94608
15-1293-10,922 ARLINGTON AVE OAKLAND 94608
15-1292-18-2,942 57TH ST OAKLAND 94608
15-1291-15,946 AILEEN ST OAKLAND 94608
15-1291-23,931 57TH ST OAKLAND 94608
15-1287-3,5507 ADELINE ST OAKLAND 94608
15-1287-10,947 56TH ST OAKLAND 94608
15-1285-33,5707 GENOA ST OAKLAND 94608
15-1285-34,5703 GENOA ST OAKLAND 94608
15-1285-47-1,5730 ADELINE ST OAKLAND 94608
15-1285-50,873 ARLINGTON AVE OAKLAND 94608
15-1285-69,886 ARLINGTON AVE OAKLAND 94608
15-1285-51,869 ARLINGTON AVE OAKLAND 94608
15-1285-45,5718 ADELINE ST OAKLAND 94608
15-1284-3,5617 GENOA ST OAKLAND 94608
15-1284-22-2,5630 MARKET ST OAKLAND 94608
15-1284-9,862 56TH ST OAKLAND 94608
15-1283-24,817 AILEEN ST OAKLAND 94608
15-1282-15,838 ARLINGTON AVE OAKLAND 94608
15-1282-21,845 58TH ST OAKLAND 94608
15-1282-43,828 57TH ST OAKLAND 94608
15-1282-8,814 ARLINGTON AVE OAKLAND 94608
15-1282-82,819 57TH ST OAKLAND 94608
15-1282-17,844 ARLINGTON AVE OAKLAND 94608
15-1281-10,714 AILEEN ST OAKLAND 94609
15-1280-21,5718 DOVER ST OAKLAND 94609
15-1279-5,610 AILEEN ST OAKLAND 94609
15-1279-19,680 AILEEN ST OAKLAND 94609
15-1279-29,661 57TH ST OAKLAND 94609
15-1279-13,650 AILEEN ST OAKLAND 94609
15-1279-32,649 57TH ST OAKLAND 94609
15-1278-7,623 58TH ST OAKLAND 94609
15-1278-5-2,633 58TH ST OAKLAND 94609
15-1277-74-1,5685 CARBERRY AVE OAKLAND 94609
15-1277-108-1,5625 CARBERRY AVE OAKLAND 94609
15-1277-63,579 58TH ST OAKLAND 94609
15-1277-62,583 58TH ST OAKLAND 94609
15-1277-45,5707 CARBERRY AVE OAKLAND 94609
16-1526-9,6301 DOVER ST OAKLAND 94609
16-1526-3,6237 DOVER ST OAKLAND 94609
16-1467-18,6410 VALLEJO ST OAKLAND 94608
16-1467-2,6407 MARSHALL ST OAKLAND 94608
16-1466-1,6333 MARSHALL ST OAKLAND 94608
16-1465-2,6225 MARSHALL ST OAKLAND 94608
16-1463-11,1220 61ST ST OAKLAND 94608
16-1462-16,1224 59TH ST OAKLAND 94608
16-1462-7,5943 FREMONT ST OAKLAND 94608
16-1461-26,5940 FREMONT ST OAKLAND 94608
16-1461-6,5975 MARSHALL ST OAKLAND 94608
16-1459-13,6120 MARSHALL ST OAKLAND 94608
16-1459-12,6116 MARSHALL ST OAKLAND 94608
16-1455-17,6241 SAN PABLO AVE OAKLAND 94608
16-1454-9,1080 66TH ST OAKLAND 94608
16-1454-14-2,6629 HELEN CT OAKLAND 94608
16-1454-14-1,6621 HELEN CT OAKLAND 94608
16-1454-13-1,6622 HELEN CT OAKLAND 94608
16-1454-10,1082 66TH ST OAKLAND 94608
